epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
80,random,0.0,0.905,0.575,0.35,0.05032505,0.045,0.029194003,0.84012854,0.9,0.09436818,0.042958945,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
80,random_rescue_10,8.82,0.905,0.575,0.35,0.116451636,0.08,0.06556609,0.8037565,0.855,0.028241586,0.006586852,0.24321428,0.75678575,0.4554825,0.22895409,0.5441547,44.875
80,random_rescue_20,14.28,0.905,0.575,0.35,0.09142275,0.075,0.05076226,0.81856036,0.85,0.053270478,0.021390693,0.24806122,0.75193876,0.44254875,0.22895409,0.55424726,44.875
80,random_rescue_5,4.75,0.905,0.575,0.35,0.10568465,0.09,0.05428692,0.8150357,0.845,0.039008573,0.01786603,0.24367347,0.7563265,0.45238185,0.22895409,0.54665697,44.875
80,student,0.0,0.905,0.575,0.35,0.14469323,0.1,0.07215295,0.7971696,0.825,0.0,0.0,0.24607143,0.7539286,0.44630393,0.22895409,0.55303144,44.875
100,foreground_rescue_10,8.775,0.905,0.565,0.36,0.08537028,0.08,0.013201216,0.85612136,0.905,0.0507792,0.051926065,0.33566326,0.6643367,0.20701219,0.22895409,0.74583,44.875
100,foreground_rescue_20,14.295,0.905,0.565,0.36,0.04987062,0.05,0.0031834724,0.8661392,0.915,0.08627887,0.061943807,0.3919898,0.60801023,0.09636685,0.22895409,0.8401363,44.875
100,foreground_rescue_5,4.72,0.905,0.565,0.36,0.081467725,0.065,0.022737412,0.84658515,0.89,0.054681756,0.04238987,0.2942857,0.7057143,0.31121317,0.22895409,0.6606924,44.875
100,random,0.0,0.905,0.565,0.36,0.05032505,0.045,0.029194003,0.84012854,0.9,0.08582443,0.03593328,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
100,random_rescue_10,8.775,0.905,0.565,0.36,0.10742662,0.07,0.058618065,0.81070447,0.855,0.028722864,0.006509216,0.24352041,0.75647956,0.4528501,0.22895409,0.5452345,44.875
100,random_rescue_20,14.295,0.905,0.565,0.36,0.09137037,0.07,0.056857456,0.81246513,0.845,0.044779114,0.008269825,0.24765307,0.75234693,0.44042027,0.22895409,0.5559153,44.875
100,random_rescue_5,4.72,0.905,0.565,0.36,0.127191,0.08,0.05866379,0.8106588,0.845,0.008958486,0.0064634923,0.24484694,0.75515306,0.4499408,0.22895409,0.5492076,44.875
100,student,0.0,0.905,0.565,0.36,0.13614948,0.085,0.06512728,0.80419534,0.84,0.0,0.0,0.24612245,0.7538776,0.44600877,0.22895409,0.5529773,44.875
